candidate_id,job_id,resume_text,job_text,candidate_skills,required_skills,optional_skills,candidate_years,job_min_years,candidate_education,job_min_education,match_label
C0200,J018,"Candidate Candidate_200 has 1 years of experience. Primary skills include spark, communication, machine learning, deep learning, leadership. Education level: high_school.","Role Data Scientist requires at least 6 years experience. Required skills: aws, project management, etl, nlp, docker, python. Preferred skills: deep learning, azure, communication. Minimum education: master.",spark;communication;machine learning;deep learning;leadership,aws;project management;etl;nlp;docker;python,deep learning;azure;communication,1,6,high_school,master,0
C0209,J025,"Candidate Candidate_209 has 5 years of experience. Primary skills include deep learning, statistics, spark, etl, communication, leadership. Education level: phd.","Role MLOps Engineer requires at least 1 years experience. Required skills: azure, tableau, power bi, streamlit, sql, communication. Preferred skills: docker. Minimum education: bachelor.",deep learning;statistics;spark;etl;communication;leadership,azure;tableau;power bi;streamlit;sql;communication,docker,5,1,phd,bachelor,0
C0205,J016,"Candidate Candidate_205 has 1 years of experience. Primary skills include statistics, fastapi, power bi, aws. Education level: phd.","Role BI Engineer requires at least 8 years experience. Required skills: power bi, git, aws, etl. Preferred skills: tableau, streamlit, project management. Minimum education: phd.",statistics;fastapi;power bi;aws,power bi;git;aws;etl,tableau;streamlit;project management,1,8,phd,phd,0
C0098,J022,"Candidate Candidate_98 has 5 years of experience. Primary skills include deep learning, azure, streamlit, kubernetes, machine learning, leadership, git, communication. Education level: high_school.","Role Backend Engineer requires at least 8 years experience. Required skills: etl, statistics, nlp, tableau, sql, fastapi. Preferred skills: machine learning, communication, kubernetes. Minimum education: bachelor.",deep learning;azure;streamlit;kubernetes;machine learning;leadership;git;communication,etl;statistics;nlp;tableau;sql;fastapi,machine learning;communication;kubernetes,5,8,high_school,bachelor,0
C0178,J001,"Candidate Candidate_178 has 7 years of experience. Primary skills include tableau, machine learning, streamlit, project management, etl, docker. Education level: high_school.","Role AI Product Analyst requires at least 6 years experience. Required skills: project management, docker, deep learning, azure, nlp. Preferred skills: leadership, python. Minimum education: phd.",tableau;machine learning;streamlit;project management;etl;docker,project management;docker;deep learning;azure;nlp,leadership;python,7,6,high_school,phd,0
C0038,J006,"Candidate Candidate_38 has 0 years of experience. Primary skills include kubernetes, nlp, statistics, machine learning, docker, aws, streamlit, project management. Education level: phd.","Role Backend Engineer requires at least 5 years experience. Required skills: git, power bi, sql, python. Preferred skills: streamlit. Minimum education: phd.",kubernetes;nlp;statistics;machine learning;docker;aws;streamlit;project management,git;power bi;sql;python,streamlit,0,5,phd,phd,0
C0128,J026,"Candidate Candidate_128 has 3 years of experience. Primary skills include fastapi, aws, machine learning, communication, statistics, tableau. Education level: master.","Role BI Engineer requires at least 2 years experience. Required skills: sql, etl, leadership, aws. Preferred skills: tableau, python, git. Minimum education: master.",fastapi;aws;machine learning;communication;statistics;tableau,sql;etl;leadership;aws,tableau;python;git,3,2,master,master,0
C0102,J012,"Candidate Candidate_102 has 3 years of experience. Primary skills include aws, tableau, streamlit, communication. Education level: high_school.","Role BI Engineer requires at least 7 years experience. Required skills: sql, git, tableau, leadership, project management. Preferred skills: fastapi, python, deep learning. Minimum education: bachelor.",aws;tableau;streamlit;communication,sql;git;tableau;leadership;project management,fastapi;python;deep learning,3,7,high_school,bachelor,0
C0204,J007,"Candidate Candidate_204 has 6 years of experience. Primary skills include statistics, docker, deep learning, power bi. Education level: bachelor.","Role ML Engineer requires at least 8 years experience. Required skills: git, python, leadership, tableau, project management, docker. Preferred skills: etl. Minimum education: bachelor.",statistics;docker;deep learning;power bi,git;python;leadership;tableau;project management;docker,etl,6,8,bachelor,bachelor,0
C0217,J017,"Candidate Candidate_217 has 2 years of experience. Primary skills include kubernetes, docker, deep learning, python, aws, streamlit, git, azure, spark. Education level: high_school.","Role ML Engineer requires at least 4 years experience. Required skills: python, statistics, power bi, deep learning, spark, tableau. Preferred skills: leadership, kubernetes. Minimum education: phd.",kubernetes;docker;deep learning;python;aws;streamlit;git;azure;spark,python;statistics;power bi;deep learning;spark;tableau,leadership;kubernetes,2,4,high_school,phd,0
C0172,J014,"Candidate Candidate_172 has 2 years of experience. Primary skills include statistics, machine learning, spark, deep learning, docker, azure, tableau, communication, kubernetes. Education level: high_school.","Role Analytics Lead requires at least 3 years experience. Required skills: fastapi, kubernetes, deep learning, nlp, git, azure. Preferred skills: power bi, statistics. Minimum education: bachelor.",statistics;machine learning;spark;deep learning;docker;azure;tableau;communication;kubernetes,fastapi;kubernetes;deep learning;nlp;git;azure,power bi;statistics,2,3,high_school,bachelor,0
C0217,J009,"Candidate Candidate_217 has 2 years of experience. Primary skills include kubernetes, docker, deep learning, python, aws, streamlit, git, azure, spark. Education level: high_school.","Role Backend Engineer requires at least 5 years experience. Required skills: etl, nlp, statistics, project management, deep learning. Preferred skills: docker, communication. Minimum education: master.",kubernetes;docker;deep learning;python;aws;streamlit;git;azure;spark,etl;nlp;statistics;project management;deep learning,docker;communication,2,5,high_school,master,0
C0068,J002,"Candidate Candidate_68 has 6 years of experience. Primary skills include streamlit, python, etl, leadership, git, aws, nlp. Education level: phd.","Role AI Product Analyst requires at least 2 years experience. Required skills: fastapi, nlp, machine learning, git, tableau, azure. Preferred skills: leadership, project management, spark. Minimum education: bachelor.",streamlit;python;etl;leadership;git;aws;nlp,fastapi;nlp;machine learning;git;tableau;azure,leadership;project management;spark,6,2,phd,bachelor,0
C0207,J007,"Candidate Candidate_207 has 5 years of experience. Primary skills include power bi, tableau, project management, etl. Education level: phd.","Role ML Engineer requires at least 8 years experience. Required skills: git, python, leadership, tableau, project management, docker. Preferred skills: etl. Minimum education: bachelor.",power bi;tableau;project management;etl,git;python;leadership;tableau;project management;docker,etl,5,8,phd,bachelor,0
C0044,J005,"Candidate Candidate_44 has 3 years of experience. Primary skills include streamlit, fastapi, nlp, spark, git, python. Education level: master.","Role Data Scientist requires at least 3 years experience. Required skills: machine learning, kubernetes, azure, streamlit, nlp. Preferred skills: tableau, fastapi, project management. Minimum education: phd.",streamlit;fastapi;nlp;spark;git;python,machine learning;kubernetes;azure;streamlit;nlp,tableau;fastapi;project management,3,3,master,phd,0
C0083,J014,"Candidate Candidate_83 has 7 years of experience. Primary skills include docker, communication, etl, power bi, python, git, spark. Education level: master.","Role Analytics Lead requires at least 3 years experience. Required skills: fastapi, kubernetes, deep learning, nlp, git, azure. Preferred skills: power bi, statistics. Minimum education: bachelor.",docker;communication;etl;power bi;python;git;spark,fastapi;kubernetes;deep learning;nlp;git;azure,power bi;statistics,7,3,master,bachelor,0
C0005,J023,"Candidate Candidate_5 has 3 years of experience. Primary skills include machine learning, etl, deep learning, statistics. Education level: master.","Role Backend Engineer requires at least 4 years experience. Required skills: fastapi, kubernetes, nlp, deep learning, docker. Preferred skills: sql, project management. Minimum education: phd.",machine learning;etl;deep learning;statistics,fastapi;kubernetes;nlp;deep learning;docker,sql;project management,3,4,master,phd,0
C0006,J016,"Candidate Candidate_6 has 3 years of experience. Primary skills include kubernetes, sql, communication, deep learning, etl, streamlit, git, nlp. Education level: master.","Role BI Engineer requires at least 8 years experience. Required skills: power bi, git, aws, etl. Preferred skills: tableau, streamlit, project management. Minimum education: phd.",kubernetes;sql;communication;deep learning;etl;streamlit;git;nlp,power bi;git;aws;etl,tableau;streamlit;project management,3,8,master,phd,0
